ID	subchondral.bone.operation.2.weeks.postsurgeryvssubchondral.bone.sham.operation.2.weeks.postsurgery_logFC	subchondral.bone.operation.2.weeks.postsurgeryvssubchondral.bone.sham.operation.2.weeks.postsurgery_padjFilter
Adamts1	0.0596227173843538	NA
Adamts10	-0.16514335562794	0.13642810606858
Adamts12	0.324187760747991	0.0181283441036253
Adamts14	0.0883604972733982	0.156893872621187
Adamts15	-0.344958471290656	0.0170903943656117
Adamts17	-0.0502364853676642	NA
Adamts19	-0.00514686043033485	NA
Adamts2	0.0622464193184724	0.768940031394551
Adamts3	-0.999369986659606	0.00308287179443004
Adamts4	-0.0812614710469486	0.340112854394656
Adamts5	0.023326265510434	0.87263013681773
Adamts7	0.832270121506237	0.000479898322584574
Adamts9	0.336667447490557	0.176395128673056
Adamtsl1	-0.114818364442972	0.140728552242486
Adamtsl2	0.0672187323983113	0.652203486296691
Adamtsl3	0.119471032944786	0.114492504980546
Adamtsl4	0.0733157139941198	0.591686465373134
Adap1	0.355927153906401	0.075301334154796
Adap2	-0.0204738574122469	0.936983638222128
Adar	0.032524722188108	0.71700694933822
Adarb1	-0.127950413317534	0.365993695234348
Adarb2	-0.120193311159462	NA
Adat1	-0.085486433191349	0.876437097512918
Adat2	0.342737449127285	0.0654136096999583
Adck1	0.131397713089848	0.159396586056361
Adck2	0.235290973207817	0.0978939569692419
Adck5	-0.0249303121598912	0.852926602497762
Adcy1	-0.0506101850939178	NA
Adcy10	-0.190384665370899	0.415881570989453
Adcy2	0.643331461516771	0.0105619408148589
Adcy3	0.200559326999412	0.161897943472624
Adcy4	0.0367521030208051	0.820715375860191
Adcy5	-0.0204548383099175	0.901509914610619
Adcy6	0.0149986520438459	0.919040224507656
Adcy7	0.287375508779933	0.311520866111987
Adcy8	0.00217266360404977	NA
Adcy9	0.215840121891824	0.777132169168837
Adcyap1	-0.068949239705872	0.464758651113222
Adcyap1r1	0.0470391699251334	NA
Add1	-0.0764866419108792	0.384977714841814
Add2	-0.823037746451494	0.0407033957340106
Add3	0.298822832904126	0.0661424596286265
Adgb	0.0403763567511746	NA
Adgra1	0.004070655156176	NA
Adgra2	-0.131749340626396	0.640812838711541
Adgrb1	0.0711726270113209	0.501118508628308
Adgrb2	0.0237478224661345	0.887446574616853
Adgrb3	-0.0202537381012933	NA
Adgre1	0.258426249565211	0.516352257005326
Adgre5	-0.0372166760011936	0.783356152691597
Adgrf2	-0.0457685557166227	NA
Adgrf3	-0.0275085263057164	NA
Adgrf5	0.516428622274038	0.0317648606668767
Adgrg1	0.373549171602934	0.070232667012554
Adgrg2	0.302804275159726	0.0252342570513131
Adgrg3	0.0369643572487259	0.834826415668735
Adgrg5	0.948749526582903	0.0231651910795648
Adgrg6	0.596846634256291	0.00555083827940333
Adgrg7	-0.168361263885165	0.378607480453227
Adgrl1	-0.539856581432479	0.221949658802263
Adgrl2	-0.0619173372826562	0.424016479579445
Adgrl3	-0.046659873125531	NA
Adgrl4	0.557893806497104	0.00906450060599477
Adgrv1	0.0491203733144907	NA
Adh1	0.0778138480136921	NA
Adh4	-0.00768473985778062	NA
Adh5	-0.0806574462449063	0.61142913871718
Adh6	0.125491775002213	NA
Adh6a	0.133555721734854	0.472215330389231
Adh7	-0.0036254970199936	NA
Adhfe1	0.0495282013123841	0.387080752434872
Adi1	0.170203140842905	0.271803749228052
Adig	0.197673461145332	0.294825821326402
Adipoq	0.826810849719847	0.389993948435649
Adipor1	-0.412850444156335	0.155361239574575
Adipor2	-0.0557909615381416	0.798966350318378
Adk	0.463470175843979	0.00484769342340074
Adm	0.697296637317974	0.00568343743890491
Adm2	0.0715179740985841	NA
Adnp	0.229618413559464	0.0610445211349798
Adnp2	0.425887903545716	0.0241799261955109
Ado	0.0323575757596171	0.687096940023803
Adora1	0.0282475675431195	0.850487489353172
Adora2a	-0.302005235290519	0.0600534247906292
Adora2b	0.314803205512559	0.0384959000435027
Adora3	-0.564450408104926	0.00720645673393327
Adpgk	0.0822173345201058	0.790526484678904
Adprh	-0.0728906233797133	0.44104432820569
Adprhl1	-0.628602373465206	0.0168659076477151
Adprhl2	0.0932663738828055	0.530808538553021
Adprm	0.21615776151455	0.073538421760641
Adra1a	-0.000446030429913868	NA
Adra1b	0.267560663873261	0.0394473981591607
Adra1d	0.0884545754347092	0.423393496348383
Adra2a	-0.0262141840735435	0.795903087182045
Adra2b	-0.216145632857189	0.174663300327598
Adra2c	0.127390350274286	0.573222628097685
Adrb1	-0.257245818465601	0.173785555690992
Adrb2	-0.0340297635948179	0.924884952801975
Adrb3	0.0543406234146717	0.76979912004238
Adrm1	-0.979808957796762	0.00299788417963891
Adsl	0.0660110329777996	0.75418761838642
Adss	0.22903919385835	0.0694957500954582
Adssl1	0.005660231686897	0.950114314605185
Adtrp	0.0390071752877921	NA
Aebp1	-0.342641607271405	0.210826907071334
Aen	-0.380338357408309	0.0618839114002651
Afap1	-0.901337892402305	0.04423541238259
Afap1l2	0.204803886873902	0.0602292109003427
Afdn	-0.293680525298433	0.196292295148691
Aff1	-0.124313668338438	0.152881511063929
Aff1-as1	-0.0205737450973222	NA
Aff3	-0.111419862860833	0.300587590581342
Aff4	0.306462226908926	0.106005381196904
Afg1l	0.461706519117878	0.00170771151531122
Afg3l1	-0.0865986670598433	0.610315654475015
Afg3l2	-0.0823817342839313	0.477735403485559
Afm	-0.00790996297026414	NA
Afp	0.0695918240053937	0.419641937741314
Aftph	0.313758082787114	0.0390454608418923
Aga	0.319125607053381	0.0616395414087977
Agap1	-0.153924064631274	0.119981425806637
Agap2	-0.319357595290719	0.0428699634445883
Agap3	-0.146149230792244	0.271352139047081
Agbl1	-0.0845862930522339	0.151887637839724
Agbl2	-0.0341827474094485	NA
Agbl3	-0.112181613525022	NA
Agbl5	0.11354668013905	0.301059982931517
Ager	-0.526992891747912	0.076967986213553
Agfg1	0.18200397846406	0.340371097202515
Agfg2	0.00056753108114993	0.998640022338292
Agk	-0.130783436552186	0.345155446879858
Agl	0.301772623571958	0.00883989311315244
Agmat	0.128462722336788	0.637648605796912
Agmo	0.0386276476296965	NA
Ago1	0.0317506258756932	0.708851026111826
Ago2	-0.236080078343583	0.394513929092632
Ago3	-0.00193044156489552	NA
Ago4	-0.0319619082618861	NA
Agpat1	-0.718950609773882	0.00695094871909782
Agpat2	0.110191452938183	0.618336207645955
Agpat3	0.0373546958493645	0.882482414731042
Agpat4	0.150641691590742	0.490487173556076
Agpat5	0.0127701105371161	0.955028283634146
Agps	0.325630398268866	0.0486099505966794
Agr2	-0.00238792785322683	0.983619922859371
Agr3	0.0352424336840427	NA
Agrn	-0.0158877587386383	0.929091666176471
Agrp	0.283285349620167	0.292221575257456
Agt	0.241917250760918	0.770207703506709
Agtpbp1	0.17854524381673	0.0177073937197366
Agtr1a	0.448352957956104	0.00911572746424302
Agtr1b	0.0507060818981335	NA
Agtr2	0.0583974160702301	NA
Agtrap	-0.270490557196025	0.0841116584143638
Agxt	-0.370561718261816	0.120135216625062
Agxt2	0.1293389510932	NA
Ahctf1	-0.50215122695613	0.0455439033739715
Ahcy	0.0179807846905593	0.927552273860951
Ahcyl1	0.36686670046292	0.0212946138266096
Ahcyl2	-0.000388580641276448	0.99772187984386
Ahdc1	-0.0864504592429673	0.414077947718853
Ahi1	0.179838479914225	0.0310643160714731
Ahnak	-0.0772317811551906	0.387013251677857
Ahnak2	-0.170623243769701	0.190136849881854
Ahsa1	0.0669791753096511	0.648672488169359
Ahsa2	0.0379932605491016	0.81378175331123
Ahsg	0.0274076363589559	NA
Ahsp	-0.586041645226782	0.162784841472007
Aicda	0.00464426296955978	NA
Aida	-0.0364146394171376	0.755500057794838
Aif1	-0.0252732721477251	0.933681738681553
Aif1l	0.233054349257254	0.0415332147695556
Aifm1	0.135085075429542	0.276359292979094
Aifm2	0.0939812303306153	0.61844276542622
Aifm3	-0.0703898834645349	0.369173267566474
Aig1	0.122368011590431	0.422508172204688
Aimp1	0.232140279488197	0.116714742110176
Aimp2	0.164329123440346	0.269633583826564
Aip	-0.0145658520595244	0.933364360416451
Aipl1	-0.163207888580489	0.475197706879341
Aire	0.0863392556346447	NA
Ajm1	0.0115309861279398	0.916457958626461
Ajuba	-0.321701858657579	0.0352841550911111
Ak1	0.0543273601851153	0.736742504908971
Ak2	0.147326176037277	0.23488364699063
Ak3	0.248673160551526	0.0684243408958449
Ak4	0.12264162308958	0.201339500234707
Ak5	-0.190139507983401	0.0376309035557843
Ak7	0.0204741403901192	NA
Ak8	0.0459314990029069	NA
Akap1	0.127153667068296	0.106422996620471
Akap10	0.282590336341061	0.216624684040405
Akap11	0.28988208390761	0.0520151595909337
Akap12	0.832302703500224	0.0256994784152437
Akap13	-0.137590684597853	0.43193703596599
Akap14	-0.0733286526482138	NA
Akap17a	-0.0106392729874312	0.974287058376265
Akap17b	-0.083506153103162	NA
Akap2	-0.032076634425465	NA
Akap3	0.0266420381830148	0.871005275375403
Akap4	-0.0283391788708345	NA
Akap5	0.101752756343151	0.468984765281948
Akap6	0.0809898935538538	NA
Akap7	0.112344960816611	0.109935162617052
Akap8	0.18568988410698	0.3981203820109
Akap8l	-0.202295904329931	0.562884073039662
Akap9	-0.0417412527874905	0.656689347770441
Akip1	0.260185608934044	0.028772001122532
Akirin1	0.271073584849045	0.0619134536758917
Akirin2	-0.420050849627446	0.00954551464709888
Akna	0.125035951005605	0.332746286588166
Aknad1	0.152846591680196	0.138162566406012
Akp3	0.100882594477175	0.458833433055439
Akr1a1	-0.255669233049703	0.143072305013035
Akr1b1	0.436830284033825	0.0227552917997458
Akr1b10	-0.012457410977003	NA
Akr1b7	0.432008311785165	0.0745226497109281
Akr1b8	0.339668263454897	0.26512358815337
Akr1c1	0.0442583131335397	NA
Akr1c12	-0.0144132379039643	0.954155651485315
Akr1c12l1	0.15881173706867	0.278621441871231
Akr1c13	0.0506726714465913	NA
Akr1c14	-0.0413286836038642	0.907212442294413
Akr1c15	0.66186054777719	0.222333249130105
Akr1c19	0.0293911160860318	0.926780181272156
Akr1c2	0.0814191823078785	NA
Akr1c3	-0.0462227671299704	NA
Akr1d1	-0.0181561982390921	NA
Akr1e2	0.242314156840802	0.0413652439114497
Akr7a2	-0.288886713778352	0.115907377368705
Akr7a3	-0.234702384249582	0.534152205700028
Akt1	-0.203551085115551	0.0923697789583563
Akt1s1	0.128363847640824	0.342271644794982
Akt2	-0.135863025047745	0.164642142434119
Akt3	0.320966451489291	0.0915424435092587
Aktip	0.142539392156091	0.216016475715198
Alad	-0.502797732171789	0.150905506160871
Alas1	0.00438696293218221	0.982493091484812
Alas2	-0.744165475829419	0.0686010173687472
Alb	0.063676398603663	NA
Alcam	0.111256405423011	0.363685367705538
Aldh16a1	-0.0364870179671613	0.714681216042203
Aldh18a1	-0.465066032071448	0.0334422414693674
Aldh1a1	0.119863601018295	0.527788368204574
Aldh1a2	0.0365581729673199	NA
Aldh1a3	0.0596291501580897	NA
Aldh1a7	-0.0282082674458257	0.95667112399129
Aldh1b1	-0.565332288842367	0.0448618206828158
Aldh1l1	-0.0143041170151488	0.943560699531275
Aldh1l2	0.643220099789116	0.0862318985892101
Aldh2	-0.448269627600556	0.0141843928771363
Aldh3a1	0.0328113889842188	0.921506601793267
Aldh3a2	0.416983916911082	0.00242121910582547
Aldh3b1	-0.0334594483442725	0.858976953916912
Aldh4a1	-0.0723247141732815	0.76979912004238
Aldh5a1	-0.0464353217429663	NA
Aldh6a1	0.181485061669737	0.112380747969806
Aldh7a1	0.31096400422226	0.0287367745851645
Aldh8a1	0.0883549745790377	NA
Aldh9a1	-0.129547995650745	0.520044391654358
Aldoa	-0.586834534134811	0.000961072488733693
Aldoart2	-0.455478252097917	0.00491504598282871
Aldob	-0.10382274234785	NA
Aldoc	0.332473665226956	0.0636325906369407
Alg1	0.0499489523367629	0.813096514052299
Alg10	0.0445770274284598	0.852926602497762
Alg11	0.245927288068902	0.101595559859152
Alg12	0.143473233834393	0.298394603874622
Alg13	0.185867824683241	0.0579216290580287
Alg2	-0.117868944282055	NA
Alg3	-0.292728185185283	0.0266369788329443
Alg5	0.26867021052694	0.164532221994633
Alg6	0.206520393068091	0.0556451723003943
Alg8	0.0131722560181498	0.946703704661702
Alg9	0.16784798199111	0.111825877478215
Alk	-0.0394673771076413	NA
Alkbh1	0.0106869801656995	0.950219396217694
Alkbh2	-0.2229817111971	0.288275761936553
Alkbh3	-0.0424753172119949	0.744234591811271
Alkbh4	-0.341316623907092	0.605090911286705
Alkbh5	0.0719553140793057	0.808071187576478
Alkbh6	-0.0453851264918024	0.742791296521296
Alkbh7	0.0291081830810747	0.811740374881616
Alkbh8	0.0331720548704837	0.754703026451939
Allc	0.0782522653962712	NA
Alms1	0.0281753193992014	0.804414976307351
Alox12	-0.320250097091932	0.342438841433221
Alox12e	0.0639485229930852	0.687910013953505
Alox15	-1.13349697945597	0.198906865164927
Alox15b	0.882318314144541	0.164731715401735
Alox5	-0.426206756434663	0.00856571132068031
Alox5ap	-0.252716433706754	0.303902905036292
Aloxe3	0.253144793771698	0.044015693071958
Alpg	0.0553535148938238	0.462452367820265
Alpi	-0.109425426327343	NA
Alpk1	-0.0949567589847122	0.632626483588576
Alpk3	-0.0527183337039876	NA
Alpl	-1.72651578839525	0.0020326167992513
Alpp	0.0221721590984894	NA
Als2	0.0957556787371701	0.180859927986171
Als2cl	-0.0204129363667915	0.881851175347443
Alx1	0.018229896643212	0.88299935344231
Alx3	0.168341176079472	0.122385283564077
Alx4	0.0282990624416239	NA
Alyref	-0.432580343875985	0.204164836483409
Amacr	0.263632024486911	0.0629324120939575
Ambn	-0.0885895343790013	0.541634345535321
Ambp	0.0850436050715793	NA
Ambra1	0.0123936678848127	0.94646087057185
Amd1	0.276709786903131	0.0339298838760484
Amd1-ps2	0.174537749702773	0.126371716277687
Amdhd1	-0.161984949510634	NA
Amdhd2	-0.26918133377556	0.0411952321642558
Amelx	0.00370544777910542	NA
Amer2	-0.170920589014696	0.124372368387175
Amfr	0.0108185228244606	0.969468105457766
Amh	-0.352197712949397	0.0296432833323507
Amhr2	-0.00556448833939172	0.951496137185996
Amigo1	0.0623278744634632	0.516651598052115
Amigo2	0.0449868893547771	0.662092616316764
Amigo3	-0.151655924950929	0.18854703743607
Ammecr1	-0.212272123237344	0.087715641766259
Ammecr1l	0.182774902442637	0.212852020083992
Amn	0.0846191125951963	0.315380035037051
Amn1	-0.532018983068935	0.0601130452393191
Amot	0.106555569453009	NA
Amotl2	-0.0238583843891984	0.747242939603199
Ampd1	-0.456033741884369	0.0260375995265677
Ampd2	0.776448250356911	0.015148757917679
Ampd3	0.0982106883256311	0.551068366397489
Amph	-0.030979527861497	0.747436543069293
Amt	0.218863435171041	0.0747092745431778
Amy1a	0.0960734803499967	0.35294566668423
Amy2a3	-0.0424277691823765	NA
Amz1	0.0499559273991128	0.767000081337212
Amz2	-0.0889680027245703	0.486549318535014
Anapc1	-0.131578098389607	0.377630656459776
Anapc10	0.322368647730659	0.0523248983343483
Anapc15	-0.0186745198538141	0.916675472245239
Anapc2	-0.193944811866615	0.169563775246935
Anapc5	-0.366650897614923	0.0425674160498126
Anapc7	0.0572844682701508	0.730418391092617
Andpro	0.0528275623306342	NA
Ang2	-0.287692577704881	0.152762373472779
Angel1	-0.125582317641665	0.194745793132608
Angel2	0.225529393491447	0.0301444843215938
Angpt1	0.000762940030960557	0.995362723136519
Angpt2	0.165075446248941	0.256210466119041
Angpt4	-0.0854493619749821	0.219579165560379
Angptl1	0.714092702855273	0.00818227214754162
Angptl2	0.600977721245506	0.00931983225879561
Angptl3	-0.0478882558681573	NA
Angptl4	0.151665991370074	0.652269479329276
Angptl6	-0.596318069829439	0.10067254501483
Angptl8	0.103650061805413	0.522641802150739
Ank1	-0.127279683659714	0.113373158666793
Ank2	0.0433672568538865	NA
Ank3	0.0730427163420249	0.341836028347144
Ankar	-0.0307091013250762	NA
Ankdd1a	-0.0271394136363519	0.805435711009308
Ankef1	-0.0756014642449045	0.746033645164696
Ankh	0.359613971104084	0.0305322342606753
Ankhd1	-0.0757302549994323	0.417818105130171
Ankib1	0.0763574642712728	NA
Ankk1	0.00745286652873833	0.980884061653215
Ankle1	-0.1787869252557	0.580912157200086
Ankle2	-0.0402638239319613	NA
Ankmy2	-0.121277021168543	0.33489919611461
