ID	X4.wks.post.surgery_treatedvsX4.wks.post.surgery_untreated_logFC	X4.wks.post.surgery_treatedvsX4.wks.post.surgery_untreated_padjFilter
LOC381647	-0.00156955672370884	NA
LOC384112	-0.0341436661017793	NA
LOC385303	-0.0639082389912478	NA
LOC100046278	-0.032337165406239	NA
LOC235444	0.0174561990175661	NA
Arhgef19	0.0231532881100671	0.890485953180867
Tcfcp2	0.0473289832313908	NA
Tex19.2	0.0831061150567027	NA
LOC381119	0.0719267527005849	NA
Ppil5	0.0494477231063586	NA
Tex18	0.0207472498918966	NA
LOC100045316	-0.0292135803254165	NA
Nr2e3	-0.00358878570840382	NA
Cask	-0.0335912987478402	0.758842673844001
E330007H08Rik	0.000260705716735643	NA
Rab4a	-0.0157220173602477	NA
Slc7a3	-0.0268232177069239	NA
Fam171b	0.146271072377623	0.406377644428858
A930018M19Rik	-0.0680495417696259	NA
Ttll5	-0.0176231946632424	NA
Tial1	-0.138920713237837	0.239339100587243
Olfr345	0.0534666353771787	NA
LOC269676	-0.00753977552152829	NA
LOC100047899	-0.0545757510445606	NA
Tnrc18	-0.0329963892903402	NA
6330416L11Rik	-0.0488956343994396	NA
Fzd4	0.163629594821413	NA
LOC100045840	0.0523044454091854	NA
Aif1	0.110135730878021	0.4165364466529
Oxct2b	0.038584079334024	NA
Ap2s1	0.0595452543099588	0.567128070036427
LOC627081	0.0607361618019384	NA
5730599A22Rik	0.0375043212045778	NA
Ncstn	0.0371482701506274	NA
Txlnb	-0.0137671955356682	NA
LOC383038	-0.0520172379416897	NA
A930004J17Rik	0.00717004372223062	NA
Slc16a13	0.0493747542230816	NA
LOC381186	-0.00742227710067844	NA
BC039210	-0.117025287356772	0.253203659391176
Iqch	0.0159491467443829	NA
Wdr4	-0.0197170175531776	NA
Igbp1	0.0466506299873419	NA
LOC329824	-0.110493898572434	NA
Wdr23	0.0445370463867718	0.663092981182747
A130096P14Rik	-0.00980445692953413	NA
Lman1l	0.0246743295770315	NA
Zfp318	-0.022777550583692	0.927201803668139
Cacna1a	-0.00457923868730781	NA
LOC100046770	0.0395240364986353	0.8030889051495
Flnc	-0.0159721478760151	NA
3110023E09Rik	0.0342853043131681	NA
Nr1i3	-0.118312583021595	NA
Smpd4	-0.0168225379944182	NA
Xkr5	0.076864261451516	NA
Tsn	0.0454169802872793	0.749114305967322
Tmc6	0.0414418844467415	NA
Zcchc13	0.0304904498935583	NA
B230208N19Rik	0.0362057230108297	NA
A330023F24Rik	-0.0088790933776286	NA
Umps	0.0117545185532331	0.961837675567588
EG433865	-0.0311310107486316	NA
Neurog2	0.0459903765331804	NA
9630058J23Rik	0.0712117346159671	0.634593716661916
1700106J16Rik	-0.027277946294916	NA
Map4k2	-0.023970059889904	0.887743118854665
2010312A17Rik	-0.0403922512671038	0.782399456584224
B430202L17Rik	-0.0622984766970056	0.660139174191737
A630026F04	-0.00477237999351399	NA
A830018L16Rik	-0.0789684528969579	NA
9430020B03Rik	-0.0387170418602922	NA
Odz2	0.0291934408657237	NA
LOC381208	0.0229369719540626	NA
A630010I05Rik	-0.0254772799108709	NA
Wars2	0.0388701159710703	NA
Mapk1	-0.10322521130695	0.266047922482008
Fez1	0.114887870348196	0.110255214815295
D630050P10Rik	-0.0165574867025295	NA
Ppifs	-0.00849018806330371	NA
Clec4b1	0.028194411929964	NA
1700037H04Rik	0.315420896356251	0.114025665055523
Wdr89	0.0478475542133987	NA
Ceacam1	0.085795665576744	NA
Cntn5	-0.0416058365715841	NA
9630025O15Rik	-0.0202459290062773	NA
2010305C02Rik	0.00612619991900765	0.965196876921226
A730011P13Rik	0.0361035458605947	NA
Olfr134	-0.0120971079298515	NA
Olfr1417	-0.019848962843743	NA
LOC382867	-0.0161549518751896	NA
Lig1	0.093741850829721	0.520690293484812
BC031147	-0.0370891718630642	0.789137873545402
1700020N17Rik	-0.0177058293484942	NA
LOC381917	-0.0875061427207751	NA
Olfr159	-0.061259212513824	NA
LOC234050	0.00231065041693324	NA
4831415H04Rik	0.0136834985183674	NA
LOC241084	0.00910867605638455	NA
9530020O07Rik	-0.0486802916680151	NA
Trip10	0.0413875389510823	0.804756337195127
LOC381634	0.0359964660868952	NA
C030018L16Rik	-0.130951145947148	NA
LOC100045688	0.0892837474830923	0.543641808219943
LOC100046035	-0.0168192458573868	NA
Rrp7a	-0.012673602344174	NA
LOC381839	0.0631836467860873	NA
Ttc18	0.0152015239799619	NA
A130038M19Rik	0.0128740351490118	NA
Pim2	-0.00135567330846609	NA
Acy1	-0.0677008013967706	0.474398721233818
Heyl	0.0465513499061654	NA
4930511J15Rik	0.0199231560506909	NA
Wbp11	0.0503016941636849	0.688491626338491
Zic4	0.0202357582396822	NA
LOC385904	0.0294589443041131	NA
Slc2a8	-0.158461679271117	0.144666920792458
1110029L17Rik	-0.00578182031369412	NA
Ly9	-0.0456172377156925	NA
Lin7a	0.0182750651232224	NA
3830414F09Rik	-0.00937204965029004	NA
8430408J21Rik	-0.04977677977908	NA
Eif4g2	0.0183465101779348	0.92579934235081
A330017A19Rik	-0.0217036343750667	NA
LOC385792	0.0251159601287227	0.775786701553101
4432404P07Rik	-0.00111734464023705	0.991876730629365
Brrn1	0.00903491045485527	NA
EG434181	0.0732185580400175	NA
Med16	0.0220808767783378	NA
Myo1e	-0.0568145738749992	NA
LOC330686	0.0150684810768089	NA
EG226472	-0.0160559213843019	NA
EG620835	-0.0176290206866625	NA
3830403L08Rik	0.02988316742102	NA
Ephb3	0.0111139622281176	NA
LOC383675	0.0017524528961399	NA
V1rl1	-0.0132661600523605	NA
Krt2-19	0.0265720885073	NA
Ccdc12	0.235042191028294	0.095312224227014
LOC239683	-0.0195787795647178	NA
LOC627626	0.036977056362673	NA
Ddrgk1	0.0605757115072141	0.660139174191737
scl000022.1_12_REVCOMP	0.146139378960893	0.272767809468133
D030067F24Rik	0.0407252581985853	NA
Hist1h4b	0.0441783341012973	NA
LOC381853	-0.0390298331672607	NA
2210412E05Rik	0.0241307707777354	NA
LOC217390	-0.100097092133367	NA
2610208M17Rik	-0.00654802598504478	NA
Hck	0.141319079666767	NA
LOC210633	-0.0663413360754044	NA
Pgbpll	-0.0460191444612832	NA
Lrig3	0.0156680558240616	0.917207832419727
Ydjc	0.18846701846143	NA
Slc12a6	0.04572164932652	0.809863675481615
Jak1	0.0267228133355104	NA
F830001A22Rik	-0.0169111540920088	NA
Ccl21a	0.328464231041323	NA
Actr5	-0.0400468790131479	NA
Ggt7	-0.0190596126770366	NA
Hdac5	0.0328224652221811	NA
Adh6b	0.0346349174358433	NA
Evi5l	-0.0410006215020511	NA
B230323D24Rik	0.0719599800831858	NA
Chrng	-0.0423465047444207	NA
Nbea	0.00131193578335775	0.990521330293709
Vps13c	0.014601584425777	NA
Ctdsp1	0.0217623397561058	0.831683719686218
Lrfn4	-0.0381470778441049	NA
LOC100045484	-0.00715283646878095	NA
1700024B05Rik	-0.0135603824415558	NA
Ing3	-0.00364336030872625	NA
Mterfd3	-0.0788169167054704	NA
Bnipl	-0.00538622117131915	NA
Chd2	0.0295674575360074	0.795890165845284
LOC383711	-0.011807438128808	NA
BC049349	0.00351532170985536	NA
C330002I19Rik	-0.0123468876676931	0.941325250505186
LOC380805	0.14030947190679	0.476778845773542
4933402G07Rik	-0.0192996871019506	NA
Tmem88	-0.0389256346559499	0.776930435894761
Zcchc12	0.0252466175458075	NA
LOC245580	-0.0112264130853914	0.899451566772983
LOC278061	-0.0268828639711804	NA
LOC381458	-0.0628491823496056	NA
LOC239151	-0.124164337537493	NA
LOC332175	0.0195003309915052	NA
Gsdma1	0.0381914267705135	NA
Asxl2	0.0421334748654694	0.740997468146071
V1rc30	0.00369834546561876	NA
Mapk6	-0.3084565337555	0.0697842278616027
6430548O12Rik	-0.123051328087032	NA
LOC383215	0.0493699040821998	0.734149302623879
EG666387	-0.115865718650479	0.590445270671598
LOC638892	-0.0409775673438055	0.673566206226411
Naglu	-0.0318232681847839	NA
Olfr698	0.0502212385365803	NA
Gpr37	0.0575594416065615	NA
D230040E23	0.00859891741442098	NA
LOC193438	0.00507073406088665	NA
D330040L23Rik	0.0180549335483464	NA
Cfl1	0.237347120498743	0.146121707046669
Lonrf3	0.0266384054304361	NA
Skz1-pending	0.0295552122677716	NA
Cd300lb	-0.00767375676358117	NA
LOC100041343	0.00445355489214894	NA
Dlx6	0.00275484239230028	NA
4930488L10Rik	0.101385852759224	0.397406562747219
E130119H03Rik	-0.024135981780776	NA
Tas2r125	0.0527264290045961	NA
LOC383770	-0.00964545871544686	0.926401355135489
4632427C23Rik	0.0142937809939845	NA
Mmd	-0.0667554633132124	NA
Fam134a	0.0143789480584928	0.906415863647856
LOC626583	-0.327219656573021	NA
4933406L09Rik	-0.0178232053981437	NA
Snapc3	-0.0154111507303734	0.89281714408696
Zfhx3	0.0717057882070531	NA
Tas2r129	-0.00706105153957992	NA
LOC433261	-0.0556147409013725	0.718673443016917
D130049D01Rik	-0.0210697388491994	NA
LOC669658	0.114759987062754	0.527583922047647
Man2c1	0.0728681643394111	0.520127019860959
Gtpbp10	0.0164698601041033	0.904115001728084
Rbm14	0.100466097386678	NA
Dhrs7	-0.0202950303659506	0.864135638972005
Snx27	-0.164102041049585	0.127104983922781
Fbxo18	-0.053090941403287	NA
GPR37, ETBR-LP-1, GPCR	0.0440113082174713	NA
Ugcgl2	0.0146572553249182	0.912671260613277
LOC327983	-0.0892275739742505	NA
Hist1h3f	0.0342721607280971	NA
Cited1	-0.071985947647847	NA
Cebpz	-0.0399050252366413	0.642637978555361
EG631797	0.0142712456586143	NA
Flcn	0.00730562355653497	0.969728864976313
Cpt1a	-0.0107229372053803	NA
LOC383128	-0.0345422124939461	NA
Gm1614	0.0570157277526606	NA
Sv2a	-0.0122338307823933	NA
5830417I10Rik	0.0792255030794475	0.688526113566984
Srgap3	-0.0118070478456644	NA
Cep250	-0.0771826070769164	NA
LOC382419	-0.0511044003131849	NA
Ivd	-0.0360389019445728	NA
Tbc1d2b	0.0398365586788128	NA
LOC100048272	0.00901793691114516	NA
LOC383460	-0.0726219323954682	NA
Ddx39	0.219188990388208	0.22760795303562
Adipor1	0.0477333499249362	0.802640235710399
Ssbp2	0.0220476352008561	NA
Nnt	-0.0831124006257049	NA
Rfx1	-0.0334640198514338	NA
LOC100045737	-0.0259401353698223	NA
Creb3l4	-0.0642085117261946	NA
Slco5a1	0.0027573957123268	NA
Vmn2r42	-0.0414152516450175	NA
Galnt3	-0.0122163767617298	NA
Thoc2	0.00681958872271604	0.962210994687956
2310047D07Rik	-0.00563941714822747	NA
4931440L10Rik	-0.0147283450260582	NA
5930434B04Rik	-0.120293846778302	0.161187185624873
Vcpip1	-0.00683447455897124	0.971040742766584
AY053573	0.0722949149868857	NA
E130314O04Rik	0.0226681783317053	NA
E030044H19Rik	-0.0561207834705915	NA
Aes	0.0486778059025363	0.687258290851842
Ly9	0.000319427599773547	NA
EG242914	-0.0526518262878497	NA
Arhgdib	0.12696091559611	0.468812500367027
Txnip	-0.320564685879948	0.0986308615576309
LOC385612	0.0337956375363948	NA
Gpr182	0.101053257320146	0.559911495973237
Mcm7	0.140052802960113	0.414797733787383
Ctsa	-0.056027620321256	NA
Chfr	-0.0770730564494437	NA
A730028E04Rik	-0.0417685313373601	NA
Tmpo	-0.0898778037778269	0.530995410760779
C230064E22Rik	-0.0359157695599697	0.580476184239347
Edil3	-0.00876167791419746	NA
4833444L21Rik	0.0358050847529361	NA
LOC208791	-0.116278108000829	NA
Pck1	0.295483044341221	0.538527701736726
C330023D02Rik	-0.0314090036611701	NA
Mllt10	-0.0654714644111696	0.53391042139994
AI467606	0.271748153835604	0.103514018240219
Tc10l-pending FRAGMENT	0.0155088743296812	NA
Zfp383	0.025746729653382	NA
Arts1-pending	0.0358870908621318	NA
9530025L16Rik	0.000413980880607845	NA
LOC100039595	-0.029164702810017	NA
D930010L03Rik	-0.00863412715970835	NA
D330001K12Rik	0.0548058409493386	NA
Man2b2	-0.087086096953696	NA
LOC665425	-0.00796736859411507	NA
Bnip2	-0.0190373899352991	NA
Plec1	0.15389771576109	0.287027584590758
Zmym6	0.00808543143309759	NA
0610009O20Rik	-0.0525647248139656	0.817112311249743
Psen2	-0.0580320289043543	NA
9430076C15Rik	-0.0180067784769724	NA
Pcbp3	-0.0950037833019346	NA
3110007G05Rik	0.0254933192038216	NA
Ncor1	0.0849638276931177	0.72392874403156
LOC628101	-0.146846434873045	0.405824090980527
4732462B05Rik	-0.0139086257488792	0.928935453207091
Trappc1	0.257588111642117	0.221490245123714
Olfr906	0.0208304372802015	NA
Nudt5	-0.0103263393501747	NA
Il7	0.00695609277322973	NA
Fam118a	-0.0134344084558871	NA
Tbce	0.00499808210484609	NA
6330406I15Rik	0.0234441934530842	0.898434284916766
Ints9	0.0190469564621916	0.889655607663735
B130049M08Rik	-0.00397256271471758	NA
Nek10	-0.0153427223583682	NA
Pcdhb10	-0.0155515828084711	NA
LOC384635	-0.00507944612824751	NA
LOC268781	-0.0324575165565992	NA
5330426P16Rik	-0.0839638414459758	NA
LOC382279	0.00419204150053698	NA
Pld5	0.0163489814137234	NA
6330416L11Rik	0.0105281605391747	NA
Mynn	-0.0578586037102484	0.58122712858605
Fgf10	0.0628792138200618	NA
Atg2a	0.0358233397035415	NA
LOC100045668	0.114350401508233	0.208188418263798
C730018L13Rik	-8.77784878268173e-05	NA
Mphosph9	0.009845223522988	0.917078229078248
Aire	-0.0225531811605881	NA
Fam159b	-0.0251050557780523	NA
Myh7	-0.0477435385111562	NA
LOC381539	0.135065492420911	0.416227553732585
EG633120	0.00802292271617766	0.928665949290605
D230026E03Rik	0.00509560073846327	NA
C8a	-0.00711522741005499	NA
LOC270186	0.149074622414972	0.270090938219165
Gpr18	-0.0547267582158577	NA
Hsd17b2	0.0415481070997474	NA
Mtap6	-0.0669948726505174	NA
Ppp2r3a	0.0315986843371716	NA
Mup3	0.0539907521324103	NA
2810405I11Rik	0.0353508916677914	NA
LOC100039742	0.153061567410512	NA
LOC383110	-0.057400313284373	0.621992381649396
Ly6f	0.0087107738618899	NA
Arhgap26	0.129615019614614	0.264956531183498
E130007O11Rik	0.0177188359340459	NA
LOC383785	0.0414655687333711	NA
Itgb1bp1	-0.111103088314424	0.453046780246562
Col4a3	0.0903824409060556	NA
Extl2	-0.0834038146382312	0.612819725381985
Olfr76	0.0447502295406572	NA
LOC100046946	-0.0163964406192019	NA
Itgb3bp	-0.0183747029808154	NA
C130046B21Rik	-0.0100286760074066	NA
Usp19	-0.147744011249414	0.35451262806016
Tbc1d9b	0.0877151401574432	0.342258449067592
1810044B20Rik	-0.0538799395460634	NA
Supt3h	-0.23164200327365	0.246901816192565
Fdx1	-0.147691930290486	0.336500274622848
C920006O11Rik	-0.0431035326482885	NA
Olfr667	0.124719945571366	NA
1110003P22Rik	0.182089347551148	0.262070070621294
LOC675567	0.014164989964641	NA
Rab2a	0.0190279496148982	0.909070429528303
Meox1	-0.0331671353650451	NA
9630025C19Rik	-0.013239411723875	NA
LOC228036	-0.0623885117925713	NA
Wdr24	0.0627593483869928	0.453046780246562
LOC384565	-0.00435396299537594	NA
Sox5	-0.181073009465671	0.192601141077128
Ccdc84	0.0792989175948335	NA
scl000994.1_0	0.0218386157412436	NA
Atp5j2	0.0211555515483877	0.904154787740065
Tnpo1	-0.0799172205200893	NA
Lcn10	-0.0570975197500889	NA
Mkrn2	-0.0565876569190458	0.668272334321748
Troap	0.0468378778038048	NA
Sfxn2	0.0523966255408306	NA
Bxdc5	0.042456343101577	NA
Akt1	-0.0996763783297174	0.532791020094801
Dusp21	-0.0209351802145914	NA
Myf6	-0.0539740449276787	NA
Slc25a24	-0.111369048631842	0.229242783193626
D130009I18Rik	-0.00497062520314717	NA
Sgk1	-0.441310323193594	0.11387262066647
LOC332100	0.0461803300589203	NA
Sec23a	0.0150691958704829	0.947046785980389
Arhgef7	0.00237613611486243	NA
Copg2	0.00119980118330343	NA
Topbp1	0.0492266218177919	0.609228976285426
EG631304	-0.0541719839136281	NA
Chfr	-0.0312582382383839	NA
Slc4a8	-0.0121730237534559	NA
Ptpro	0.0341861877114509	NA
Mbd4	-0.119243093315847	NA
Dnase1l1	0.0361025236194745	0.78034738451053
4930448K20Rik	0.102742553916787	NA
2810025M15Rik	0.0245636801745563	0.901201430170477
LOC380617	0.0125387094059342	NA
Pmepa1	0.121918536096915	0.455485984645016
C230040D14	-0.00215329608885817	NA
LOC100044133	-0.0220844114973664	NA
C030038O19Rik	0.0372149446869763	NA
4930527J03Rik	-0.0111777188305036	NA
Baiap3	0.0249070181614686	NA
Cntnap2	0.0124296491993396	NA
LOC384706	-0.00100177896906306	NA
2310003M01Rik	0.0212857439916911	NA
BC011426	0.0359791884079659	NA
LOC386246	-0.276940822224663	0.138113860743037
Tctex1d4	0.049617183489544	NA
Heatr1	0.14830052010368	0.25113719520175
Prrg1	-0.0736147839155965	0.708452699610422
E130309A10Rik	-0.0027335270396831	NA
Olfr389	-0.0191028994644347	NA
Cstn2-pending	-0.0154154794870758	NA
Med18	0.107297799452956	0.497368358935734
2700046A07Rik	-0.0136885132892424	NA
Zfp64	0.0836732813943062	NA
Zdhhc7	0.0549950740163547	0.695980650750822
Psmd11	-0.00354355315548727	0.987410531773798
Dnm3	0.0117545478523251	NA
B930076A02	0.0105843494072912	NA
Slco1a6	-0.00481308527611635	NA
Slc37a1	-0.0321462363716325	NA
Rbck1	0.0674547980018572	NA
Ifitm1	0.0306921295665861	NA
LOC383833	-0.0121286314666982	NA
Med18	0.0226560617715741	NA
Pgm3	0.00644549632326719	0.961204271381937
B130039D17Rik	-0.0104762157451681	NA
H47	-0.222720213884358	0.278038967170306
9830118G07Rik	0.131771307807309	0.167537017777058
Gphn	0.0193586460124671	NA
Kcnrg	-0.131810770829142	0.443384965900783
Mast4	0.0606158962531849	NA
LOC244229	-0.0235745314872355	NA
Ttll5	-0.0153871596146518	NA
9430024O13Rik	-0.0454392322465704	NA
Rnf8	0.0426624892710903	0.829560130371643
LOC383602	-0.0230402075320795	NA
Abpe	0.0365292937893278	NA
9530065M15Rik	-0.0304663699885577	NA
Plekha2	0.0923611809096272	0.438366477696289
2310002L09Rik	-0.0465384397580131	NA
1500005N04Rik	0.0644638854802153	NA
Slc12a3	0.0233415817536535	NA
4932425I24Rik	0.0117898564059766	NA
LOC270366	-0.0174636115996964	NA
Hes6	0.0953214795297086	NA
4631409F12Rik	-0.0129202536686917	0.915645149286735
Ahcy	-0.021486156485806	NA
Zbed3	0.0182829560786626	0.926400115570998
Ftsj	-0.032322364799839	NA
2610005M20Rik	0.00454777839134568	NA
LOC229810	-0.146072416156553	0.389144538661572
Fmn2	0.0140399833598499	NA
Med19	0.00933239386974272	0.929153456186244
Hcrtr2	-0.0146705849093509	NA
Lyar	0.0309798962610497	NA
4930513O06Rik	0.0303838186472127	NA
Tcf4	-0.0988607560256618	0.559911495973237
Gng2	0.0313995873953647	NA
A930034J01Rik	-0.0688038457540339	NA
2810404O06Rik	0.010921041307542	NA
B230380D07Rik	0.248365204393517	0.239232783799192
Nlrp4c	0.00411081589688767	NA
Odf2	-0.128756079003563	NA
Commd10	0.11306862112733	0.183459007518287
LOC241942	-0.017369003734883	NA
4930563F16Rik	-0.055725196231263	NA
LOC237314	-0.0447808788185196	NA
D430007A19Rik	-0.0709552050160838	NA
LOC100045551	-0.0526373608048916	0.800326154154338
Gpr124	0.32157754165103	0.144103693269724
A530064D06Rik	-0.0160378702200354	NA
D230021J12Rik	0.0108860875175596	NA
Pdgfc	-0.057912063712803	NA
LOC668492	-0.0683632072196696	0.59729322039786
Dpp6	-0.0612872579060602	NA
Gpr133	0.049724324868504	NA
Osbpl3	-0.00874540153602599	NA
LOC382874	0.0258832178333073	NA
D430006M22Rik	0.00440226416030587	NA
Gm648	0.0554425427706366	NA
6430578G21Rik	-0.00297550969809812	0.984185643878929
LOC385114	0.00396634894627645	NA
LOC100040938	-0.0390844094848291	NA
Rbbp9	-0.192790006871611	0.291151254117147
4632427K15Rik	-0.107407418832621	NA
Zfp609	0.00160185276003766	NA
Zfp1	-0.0895402879345575	NA
Bdnf	0.0178501041683612	NA
4930564C03Rik	0.0205957855799088	NA
LOC385878	-0.0587320290831297	NA
4930432O21Rik	-0.0243541518590691	0.896027806169887
LOC277234	-0.0911437285947869	NA
Rabgap1l	-0.0807950252847629	0.669125353174951
A530058H06Rik	0.0321191604787101	NA
Cd200	-0.217895883667911	0.501103835995989
1700048F04Rik	0.00704784479663711	NA
LOC381998	0.0480126028178702	NA
LOC383335	0.000166592496247731	NA
Ddef2	-0.0159109324628188	0.914806335263478
Rnps1	-0.10752876741309	0.328922742182127
Abhd13	0.00672030216269093	0.964750623245805
2610036E23Rik	-0.0108208458245374	NA
E430001K23Rik	0.0337664771972381	NA
2210008N01Rik	-0.0222724614329604	NA
Snx29	-0.117959884282685	0.249893010896636
Pcdhb17	0.0578542018056822	0.663460853810541
LOC383657	0.00377847064110348	NA
LOC100045250	0.0136333464504181	NA
Rasl12	-0.0309924405136908	NA
C030024F02Rik	-0.0946372237058641	0.422189492318261
Rasgrp1	-0.0578871501105214	NA
Gemin6	0.0445711738061547	NA
C630030D09Rik	0.0432420516834462	NA
Dnm	0.0903857342851087	0.602559437374159
E130318P21Rik	-0.204085327772377	0.309483460894185
EG666160	-0.0468194098815848	NA
LOC386196	-0.139170508090017	0.176497748463982
LOC332042	-0.0613075207455562	0.553508034560565
Ifrd1	-0.0962739418819005	0.299624955667868
5530400C07Rik	0.0030907295400695	NA
6430518D03Rik	0.0561336501581531	NA
Akt1s1	-0.00612925054424274	0.963849014406112
E430004N04Rik	-0.012738586809121	NA
A930104D05Rik	-0.0631074159772194	NA
AB041803	0.000589554130393743	0.996596907219049
Nfe2l2	0.00232622081586076	0.988356125362064
Gpn2	-0.0112125464427066	0.946169585047019
Thumpd2	-0.00746624137541474	NA
LOC382602	0.00947134690057005	NA
9530027E17Rik	0.0217813970775431	NA
Gm595	0.00247880897855524	NA
Tmem177	0.0223406934041801	NA
Spnb2	-0.0716855906430514	0.662908963523911
LOC630729	0.122573941169962	0.56256206685843
2310016E02Rik	-0.0273617502202361	NA
Wnk2	-0.0641738389423958	NA
2410098H20Rik	0.0119226948593871	NA
Cnksr2	0.0837607816004668	NA
LOC666403	0.00317862250301815	0.985343940388681
2310014L17Rik	-0.0204216966127468	NA
Antxr2	0.194714173762746	0.122401341757307
Zfp143	0.0277911135369777	NA
Cxcl10	-0.00699642461030692	NA
2810408P10Rik	-0.0604047729817836	0.739465420828339
LOC381977	0.0122367985324061	NA
Mcrs1	0.00808500473384388	NA
LOC384491	0.0354602337390055	NA
LOC384504	0.00847593195096952	NA
LOC214377	-0.0421504590196786	NA
Ltbp1	0.0924284444735326	NA
Unc119b	-0.00570225635329535	NA
LOC333756	-0.0246861293875318	NA
Kcnip4	0.0215123540816897	NA
9030619P08Rik	-0.105320202975526	NA
Qrsl1	0.0371878196062081	0.741833562814683
C330001K17Rik	0.0436823491665361	NA
Krt35	-0.0216438695002203	NA
Serpinb6	0.043492275708501	0.679603151551933
Pigm	-0.0316486421084745	NA
4932408C11Rik	0.0321864280040396	NA
Nkpd1	0.0440088777704357	NA
Slc38a6	-0.0510954449415513	NA
Ids	-0.226906954877022	0.095312224227014
Ppm1h	0.00252446765754399	0.987539169126407
Dmrtb1	0.0198491192698569	NA
Rimbp2	0.0974721692803637	NA
